orig_pred,contrast_pred,orig_premise,orig_hypothesis,gen_premise,gen_hypothesis,pred_orig_labels,pred_gen_premise_labels,pred_gen_hypothesis_labels,distance_premise,distance_hypothesis,perplexity_gen_hypothesis,perplexity_gen_premise,orig_contrast_probs,pred_edit_premise_probs,pred_edit_hypo_probs,diff_premise_probs,diff_hypothesis_probs
neutral,contradiction,An Asian wearing a pastel print shirt and sunhat pushing his cart up the street.,An Asian man is selling food., An Asian wearing  a pastel print shirt and  jeans is pushing  brooms up the street., An Indian woman is selling food.,2,0,0,0.4375,0.42857142857142855,216.85006713867188,301.3567810058594,0.0031425608322024345,0.9646260142326355,0.9987315535545349,0.9614834534004331,0.9955889927223325
neutral,entailment,a woman in a brown dress looking at papers in front of a class.,A woman checking papers is a teacher., A woman  teacher in uniform is looking   at papers  in front of  a class room,A woman checking papers is a class.,2,1,1,0.7333333333333333,0.125,47.05989456176758,204.68939208984375,0.03336535021662712,0.7689110636711121,0.7630321979522705,0.7355457134544849,0.7296668477356434
neutral,entailment,Woman adjusting her eyeglasses.,Woman adjusting her eyeglasses after reading., Woman reading after reading and adjusting her eyeglasses.,-1,2,1,0,1.0,1.0,227.71360778808594,61.18211364746094,0.0015273159369826317,0.9785877466201782,0.9610946178436279,0.9770604306831956,0.9593428450170904
neutral,entailment,A four piece band plays a song on a medium-size stage.,The band is playing punk rock music.,A  punk rock band plays a song on a medium-size stage.,The band  was playing  music.,2,1,1,0.21428571428571427,0.5,108.3220443725586,45.45759201049805,0.0003985897346865386,0.9168456792831421,0.7215765714645386,0.9164470895484556,0.721177981729852
neutral,contradiction,A young boy in red leaping into sand at a playground.,A young boy jumps onto his friends sand castle at a playground.,A young boy in  shorts runs around  sand at a playground., A young  boy in black jumps onto his friends sand castle at a playground.,2,0,0,0.4166666666666667,0.3076923076923077,149.00128173828125,115.20225524902344,0.05727967619895935,0.8033735156059265,0.9965873956680298,0.7460938394069672,0.9393077194690704
neutral,contradiction,A man and a Woman cutting dough.,A husband and wife making pizza.,A man and a child making dough.,A girl making pizza.,2,0,0,0.25,0.42857142857142855,238.8548126220703,54.62595748901367,0.009123682975769043,0.9983586668968201,0.9993950128555298,0.989234983921051,0.9902713298797607
neutral,entailment,A man in green pants and blue shirt pushing a cart.,An old man pushing a cart., Old man in green pants and blue shirt pushing a cart.,An  man pushes a cart.,2,1,1,0.16666666666666666,0.2857142857142857,127.00287628173828,48.653995513916016,0.003270508488640189,0.9855678081512451,0.9946795105934143,0.9822972996626049,0.9914090021047741
entailment,contradiction,"In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him leans in to point out something in the book.",The man and woman are cooperating.,"In  a friendly outdoor setting, a young man in  khaki pants and blue t-shirt has  his book on  his knee while  he dressed  in black next to  him leans in  to point out something in  the book.", The man and  woman are cooperating outside.,0,0,0,0.425,0.42857142857142855,54.17190933227539,64.04249572753906,0.8421058654785156,0.9614211320877075,0.9990071654319763,0.1193152666091919,0.1569012999534607
neutral,entailment,Dog running with a purple toy in the snowy field.,A dog is excited., Happy dog running with a purple toy in the snowy field.,A dog is running,2,1,1,0.2727272727272727,0.4,117.67097473144531,288.2625732421875,0.08639471232891083,0.8672167062759399,0.9767098426818848,0.7808219939470291,0.8903151303529739
neutral,contradiction,A young ladies squatting at hillside sipping on a drink the other one with the white purse is talking pictures.,A group of hikers pause for a break.,A young ladies squatting  down sipping on a drink the other one with the white purse is taking pictures.,A  group of satan pause for a break.,2,0,0,0.14285714285714285,0.2222222222222222,267.4775390625,191.27308654785156,0.025554222986102104,0.9055225849151611,0.9999052286148071,0.879968361929059,0.974351005628705
neutral,entailment,Two people are participating in the sport fencing.,Two people competing in a fencing tournament,Two people  are participating in the tournament fencing.,Two  people competing in fencing,2,1,1,0.2222222222222222,0.42857142857142855,468.4857177734375,193.20347595214844,0.005217964295297861,0.9581916928291321,0.9635770320892334,0.9529737285338342,0.9583590677939355
neutral,entailment,A man in a pinstriped suit walks down the street and does n't notice the quirky poster on his left.,The man who just purchased a pinstriped suit for a formal dinner didn't notice the poster to his left that shows a man wearing the same suit., A man in   a pinstriped suit walks down   the  hall at    re-purchase for the formal dinner  while refusing to notice   the poster  to his left.,The  gentleman who  wore  the pin striped suit  in a formal  formal attire didn't notice the poster on his left that shows a man wearing the same suit.,2,1,2,1.0476190476190477,0.4827586206896552,63.27733612060547,42.27639389038086,0.0011264709755778313,0.5067220330238342,0.7160305976867676,0.5055955620482564,-0.2817881107330322
contradiction,neutral,A man talking into a microphone with a woman standing next to him.,The woman is sitting in the chair next to the podium., A man talking into  a microphone with woman sitting and standing next to him., The woman  is in  the microphone next to the podium.,0,0,2,0.35714285714285715,0.4166666666666667,70.95415496826172,67.10430908203125,0.0016958573833107948,0.872384250164032,0.7844814658164978,-0.1256900429725647,0.782785608433187
neutral,contradiction,Two brown and white dogs running on a grassy but brown fenced yard.,"The dogs wanted to find the end of the fence, but it seemed to keep on going, always turning into yet another stretch of distance.", Two brown and  black dogs are on  a grassy  fenced in front yard.,"The  cat wanted  to climb the end of  the fence, but it seemed to keep on going, always turning into yet another stretch of distance.",2,2,0,0.6428571428571429,0.17857142857142858,101.73652648925781,85.84192657470703,0.030056530609726906,0.6015473008155823,0.999607503414154,-0.362091064453125,0.9695509728044271
neutral,contradiction,A small dog runs to catch a ball.,The dog is a chihuahua.,A  terrier dog runs  to catch a ball.,The dog is a tea.,2,0,0,0.3333333333333333,0.16666666666666666,73.81460571289062,89.23963928222656,0.004410408902913332,0.924400269985199,0.9981306195259094,0.9199898610822856,0.9937202106229961
neutral,contradiction,A police person is on a motorcycle on the side of a street.,A policewoman is sitting on the motorcycle behind the parked car., A policeman sits on  a motorcycle on  the side of  the street.,A policewoman is sitting  on the motorcycle in the parked car.,2,0,0,0.5714285714285714,0.16666666666666666,37.52566146850586,38.445804595947266,0.032408758997917175,0.9966549873352051,0.9989506006240845,0.9642462283372879,0.9665418416261673
neutral,entailment,There is a woman in a white tank top and camouflage pants with a big black belt on a stage holding a microphone.,A woman is getting ready to perform a song for the audience.," There is  a woman in  khaki tank top  and pants with  her mouth open and on  her phone, holding  i microphone to perform in the show."," There is  a woman ready to perform , song or phrase",2,2,1,0.9166666666666666,0.7692307692307693,68.11946105957031,73.97147369384766,0.011370547115802765,0.6016106009483337,0.8927792906761169,-0.3868970274925232,0.8814087435603142
neutral,entailment,Two gondola operators sit along a road in Italy.,The gondola operators are taking a work break., Gondola operators taking  break from work along  a road in Italy., Two  gondola  operators are sitting on their road.,2,1,1,0.8,0.8888888888888888,142.88661193847656,171.57164001464844,0.006870876532047987,0.9728244543075562,0.9544524550437927,0.9659535777755082,0.9475815785117447
neutral,entailment,"A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking.",She was calling her husband on her cellphone.," A middle-aged woman with red-hair, a white shirt, and a  dress is holding  up her cellphone to her husband.",She was calling  on her cellphone,2,1,1,0.36666666666666664,0.3333333333333333,52.89378356933594,47.299339294433594,0.005897074472159147,0.7407997846603394,0.8491019606590271,0.7349027101881802,0.843204886186868
neutral,entailment,a dog jumps over the pole.,"Dog is participating in a competition, showing his agility training.","  Dog agility competition, jumps over pole.",-1,2,1,0,0.8571428571428571,1.0,217.5621337890625,252.30934143066406,0.001099132583476603,0.9035599231719971,0.9587855935096741,0.9024607905885205,0.958536478690803
neutral,entailment,A boy posing on the soccer field.,The boy is on a soccer team.,A  boys soccer team is posing on the field., There is a male soccer team.,2,1,2,0.75,0.5,121.27265167236328,76.83329772949219,0.003939646761864424,0.9600271582603455,0.649829626083374,0.956087511498481,-0.3456408977508545
contradiction,neutral,A woman in a red jacket walks down the street in the rain.,Woman walks down street on sunny day,A woman in  a bikini walks down  the street in lilac pants,Woman walks down  street on wednesday,0,2,2,0.5,0.42857142857142855,84.00035095214844,162.31463623046875,0.001180154737085104,0.9898663759231567,0.9978901743888855,0.9886862211860716,0.9967100196518004
contradiction,neutral,Men wearing blue uniforms sit on a bus.,Men drive the bus into the ocean.,Men  drive and sit on public transport.,Men  on the bus near the ocean.,0,0,2,0.5555555555555556,0.375,166.7161865234375,198.5181884765625,0.00020517469965852797,0.792611837387085,0.9973433613777161,-0.20717352628707886,0.9971381866780575
contradiction,neutral,A man in a suit cheering in a library in front of children.,A boy is attending a club meeting., Little man in  club uniform sits in  front of library  table in front of class.,A boy  is attending  a club fundraiser.,0,2,2,0.8571428571428571,0.375,273.1875305175781,181.4320068359375,0.0010578574147075415,0.9311147928237915,0.5607423782348633,0.930056935409084,0.5596845208201557
contradiction,neutral,An old man holds up a sign.,A man is sleeping.,An  adult sleeping while holding up a sign.,A man is angry.,0,2,2,0.625,0.2,27.627361297607422,243.98797607421875,0.00029156493837945163,0.6734087467193604,0.9915424585342407,0.6731171817809809,0.9912508935958613
contradiction,neutral,A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat.,A man is taking a picture of a goldfish.," A passenger wearing a life  jacket prepares to take  a picture  of  fish, very close to the boat.",A  man is taking a  picture of a gold whale.,0,2,2,0.35,0.4,79.52871704101562,114.67446899414062,0.0022669562604278326,0.993018388748169,0.9979346990585327,0.9907514324877411,0.9956677427981049
neutral,contradiction,The man walks among the large trees.,The mas is walking next to dogs., A man  standing among the tall trees.,The  woman is walking next to dogs.,2,0,0,0.625,0.25,165.83627319335938,566.401123046875,0.06962696462869644,0.9872874021530151,0.9978750944137573,0.9176604375243187,0.9282481297850609
contradiction,neutral,Several adults look on while a young girl plays in a ball pit.,A young girl is sitting in her chair., Young female child sits while adults look on while a  toddler plays in a pit.,A young girl is sitting in her chair playing ball.,0,2,0,0.6428571428571429,0.2222222222222222,35.59502410888672,139.7222137451172,0.0015684132231399417,0.7360778450965881,0.7810668349266052,0.7345094318734482,-0.21712028980255127
contradiction,neutral,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background.",Nobody has a tattoo,   The  group  is watching   the angel   and  skyline walking down  the street with no one on  the wall in the background.,Nobody  sees the tattoo,0,2,2,0.8,0.75,67.94950103759766,148.68820190429688,0.0005244020139798522,0.8249043226242065,0.7739112377166748,0.8243799206102267,0.773386835702695
contradiction,neutral,A four piece band plays a song on a medium-size stage.,A three piece band plays a song on a medium-size stage., A three  piece band plays   a song on   ' medium' ;, A white four piece band plays a song on a medium-size stage.,0,2,2,0.7142857142857143,0.21428571428571427,21.854578018188477,130.0540313720703,0.001620714203454554,0.9558411240577698,0.9988403916358948,0.9542204098543152,0.9972196774324402
contradiction,neutral,An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera.,A woman is in a green nun uniform,An elderly woman with  the nun uniform on and glasses is taking a picture with her camera.,A woman is  wearing a green tan nun uniform,0,2,2,0.10526315789473684,0.375,102.49980163574219,136.99661254882812,0.006580629386007786,0.9985346794128418,0.9978813529014587,0.991954050026834,0.991300723515451
contradiction,neutral,"A juggler wearing a plaid kilt and a green shirt, juggling.",A person rides a bike down a hill wearing pants., A dangler wearing a plaid  kilt and a green shirt rides a dirt bike.,A person rides a  juggler down  a hill wearing plaid.,0,2,2,0.5384615384615384,0.36363636363636365,174.43878173828125,91.24506378173828,0.00011552919750101864,0.8044481873512268,0.9662219882011414,0.8043326581537258,0.9661064590036403
contradiction,neutral,A red dog jumps and catches a tennis ball in its mouth.,a man eating popcorn,A   popcorn jumps   and catches   a ball in his mouth., puppy eating tennis ball,0,2,2,0.46153846153846156,1.0,164.24118041992188,182.6335906982422,5.971219434286468e-05,0.40800368785858154,0.48578235507011414,0.4079439756642387,0.48572264287577127
contradiction,neutral,A woman cook in an apron is smiling at the camera with two other cooks in the background.,A woman not paying attention to the camera, A cook in  an apron  not paying attention to the camera with  other cooks in the background., The woman not  pay attention  to the camera. The woman cook is smiley,0,2,0,0.47368421052631576,1.375,58.16653060913086,94.92536926269531,0.0013618523953482509,0.6660833358764648,0.9266988039016724,0.6647214834811166,-0.07148653268814087
contradiction,neutral,"Two men holding a Chinese lantern that's yellow and red, one man has a drill and the other is smiling.",A man and his daughter build a doghouse while the dog sits behind them.," Man holding  a doghouse, that's yellow  and red,  one has  snarled while the other is smiling.", A man and his  partner build  ahouse  in China while the dog plays.,0,0,2,0.4782608695652174,0.7333333333333333,143.2285614013672,92.9144058227539,9.330175817012787e-05,0.5694129467010498,0.672924816608429,-0.4304918050765991,0.6728315148502588
contradiction,neutral,A man with a beard is playing an acoustic guitar on the street.,A woman flashes bystanders., Asian woman with  long beard  is playing  with  a guitar on  the street and waving to passersby., A woman  impress es a man.,0,2,2,1.0714285714285714,1.2,111.60308074951172,238.40931701660156,0.00015473304665647447,0.6326060891151428,0.9675582647323608,0.6324513560684863,0.9674035316857044
contradiction,neutral,Two men in hard hats and safety neon vests on scaffolding working outside in the daylight.,A school class visits the museum of modern art.,"  Children wearing hats   and vests are  working  with supplies at an art museum, outside in daylight.",A school  project visits the museum exhibit,0,2,0,1.0588235294117647,0.6,415.8842468261719,309.66387939453125,7.569749868707731e-05,0.9900694489479065,0.9601790308952332,0.9899937514492194,-0.03973931074142456
contradiction,neutral,A blond man playing a guitar.,A bald man is playing a guitar., A  man is playing a guitar., A  young man plays a guitar.,0,2,2,0.42857142857142855,0.625,127.35034942626953,66.67092895507812,0.0016979292267933488,0.9978602528572083,0.8613680005073547,0.9961623236304149,0.8596700712805614
contradiction,neutral,Two dancers in pink tops and striped capri bottoms perform on stage barefoot.,Two magicians are performing on stage.,  Two men  dressed  in tops   and  wigs perform   on stage  as barefooted people watch.,Two magicians dance on stage.,0,2,2,1.1428571428571428,0.2857142857142857,81.07695007324219,130.68182373046875,0.0007667809259146452,0.9975086450576782,0.5835715532302856,0.9967418641317636,0.582804772304371
contradiction,neutral,Expert snowboard is trying a new trick.,The person is surfing on the water., This person is trying a wave trick., The snowboarder is by the water.,0,2,0,0.5,0.5,96.54329681396484,86.30274963378906,5.2009010687470436e-05,0.647769570350647,0.5191535949707031,0.6477175613399595,-0.4807865619659424
contradiction,neutral,A city street corner with two passing bicyclists and several pedestrians.,The people are indoors.,  People sitting at tables with  pedestrians and bicyclists passing by pedestrians.,The people are taxis.,0,2,2,0.8333333333333334,0.2,93.92849731445312,172.50125122070312,0.0015788631280884147,0.7223767042160034,0.762090265750885,0.720797841087915,0.7605114026227966
contradiction,entailment,A black and white picture of a city street with a food vendor in the foreground.,The colors has disappeared form the world.," A black  and white picture of a city street with a food vendor in the background,ground.",The  colors form the picture ineighth,0,1,1,0.29411764705882354,0.625,125.5583267211914,185.88587951660156,0.06080184504389763,0.568295419216156,0.9092170000076294,0.5074935741722584,0.8484151549637318
contradiction,neutral,A brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt.,The tennis ball is clean.,A brown dog is in the middle of a line of dogs chasing a tennis ball over dirt., The tennis ball is yellow.,0,0,2,0.05,0.3333333333333333,62.92052459716797,36.231689453125,0.003046364290639758,0.5322015881538391,0.9935777187347412,-0.46455228328704834,0.9905313544441015
contradiction,neutral,An accident involving a green Sudan and a gray van.,Two cars waited patiently for the light to turn green., Auto accident involving a green Sudan and a gray van., Two cars waited outside for the light to turn green.,0,0,2,0.18181818181818182,0.18181818181818182,173.96995544433594,177.37811279296875,0.03415229916572571,0.8210873007774353,0.5482233762741089,-0.14432406425476074,0.5140710771083832
contradiction,neutral,"3 cyclists are racing ahead of a red BMW, with the leader wearing solid white helmet and black cycling pants",Three people are riding horses across a course.," Three cyclists  riding horses ahead of a  green BMW, with  the leader wearing solid  red helmet and black pants",Three people are riding bikes across a course.,0,2,2,0.5238095238095238,0.1111111111111111,201.9193878173828,563.6774291992188,0.00011381092190276831,0.6823176741600037,0.570810854434967,0.6822038632381009,0.5706970435130643
contradiction,neutral,A snowboarder with a maroon coat sails through the air.,The snowboarder is naked.,"  Snowboarder , shirtless, sails through the air.",The snowboarder is white.,0,0,2,0.5454545454545454,0.2,33.157562255859375,82.90833282470703,0.00043037586146965623,0.8904022574424744,0.9980068802833557,-0.10912388563156128,0.9975765044218861
contradiction,neutral,A team of surgeons operate on a female patient.,The surgeons are operating on a male patient.,A team  of surgeons operate on a patient.,The  surgeons  are a plastic surgeons.,0,2,2,0.2,0.6666666666666666,138.9730987548828,79.49349975585938,0.0007883899961598217,0.9992399215698242,0.9935842156410217,0.9984515315736644,0.9927958256448619
contradiction,neutral,An elderly Man wearing a olive green shirt and red and white striped apron is stacking cheese.,A women is eating some friend dumpling dumplings, Woman wearing  an olive green shirt and red and  white striped apron with cheese., Someone is eating some friend dumplings,0,2,2,0.4444444444444444,0.375,185.73667907714844,294.5241394042969,0.00038728187792003155,0.5787869691848755,0.694735050201416,0.5783996873069555,0.694347768323496
contradiction,neutral,A lady in a red shirt and bikini bottoms is about to go surfing on a blue board in the ocean.,A woman is surfing in her pool.,  A lady in a red shirt   and bottoms  is about   to go surfing on  the floor,A woman is surfing in her underwear.,0,2,0,0.5,0.125,33.71303176879883,135.4432373046875,0.0025783199816942215,0.5724438428878784,0.7303959727287292,0.5698655229061842,-0.2668686509132385
neutral,contradiction,"A man wearing a purple cap, yellow snow goggles, a periwinkle jacket and red backpack moves quickly through powdery snow near a winter tree.",The man is making a snow angel.,"A man wearing a purple cap, yellow snow  goggles, a peri -skle jacket and red snowboard moves quickly through powdery snow near a winter tree.",The man  is making a snow angel giddly,2,2,0,0.14814814814814814,0.25,116.49810028076172,171.3766326904297,0.42867112159729004,0.5545011162757874,0.897121012210846,-0.01635420322418213,0.4684498906135559
contradiction,neutral,A boy is riding down the road between two cows.,A single cow is alone.,-1,A  boys cowboy,0,0,2,1.0,0.8333333333333334,341.7926330566406,526.7535400390625,0.0002691763511393219,0.9942032694816589,0.9183737635612488,-0.005302369594573975,0.9181045872101095
entailment,neutral,"two male's in a karate class, one who is in the air with a blue and orange belt and one who is about to get kicked in the face.",two people do jump kicks," Two male's in  kickboxing  kicking class, one who is in  mid air with  a blue  belt and belt  and one who  is about  to get in the face.",two people do hand kicks,1,2,0,0.5,0.2,44.81922149658203,186.0735321044922,0.21165242791175842,0.4703560471534729,0.5247421860694885,0.2587036192417145,0.4703109860420227
contradiction,neutral,A man walks by a building at night.,A man is sitting in the sun.,-1, A tall  human walks in the sun.,0,0,2,1.0,0.625,208.4950408935547,131.0840606689453,0.0003498891310300678,0.9054615497589111,0.5109490156173706,-0.094082772731781,0.5105991264863405
contradiction,neutral,A woman runs on the beach.,The old lady spends a good time relaxing on the lounge., A lady relaxes on the beach., A woman is running and spending quality time relaxing on the lounge.,0,2,2,0.42857142857142855,0.6666666666666666,111.53073120117188,53.91483688354492,0.0002214398409705609,0.9876135587692261,0.8990719318389893,0.9873921189282555,0.8988504919980187
contradiction,neutral,A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it.,Two men lie on tables in the morgue., Two men  lying on   table with   white suitcase s  in front of  them looking down   to look   at what  is displayed on top of it., Items lie  on  display at the  Gargue de France,0,2,2,0.6551724137931034,1.1111111111111112,86.9354248046875,96.09841918945312,2.22761864279164e-05,0.960818886756897,0.9907903671264648,0.9607966105704691,0.9907680909400369
contradiction,neutral,A baby sitting in a highchair looking delighted.,The baby is crying., Baby sitting in a crib.,The baby is tired,0,2,2,0.5555555555555556,0.4,80.50194549560547,60.39802932739258,0.0006487718201242387,0.9855062961578369,0.9661746025085449,0.9848575243377127,0.9655258306884207
contradiction,neutral,A person is posed with one leg raised and one arm out at a competition with their teammates in the background.,A man posed with both arms out at a competition.,A person is posed with  both arms raised and  one arm out at a competition with two teammates in the background., A man posed with both arms out at a judo competition,0,2,0,0.22727272727272727,0.2727272727272727,61.23847579956055,73.16348266601562,0.018743164837360382,0.7304224967956543,0.7502810955047607,0.7116793319582939,-0.22803974151611328
contradiction,neutral,A man hammering nails on a shed.,The shed is made of t-shirts.,A man  put nails on a shed.,The  shed is full of t-shirts.,0,0,0,0.25,0.2222222222222222,152.46588134765625,135.76519775390625,0.2676701247692108,0.5215645432472229,0.654132604598999,-0.20989346504211426,-0.07732540369033813
contradiction,neutral,kids are looking at something on a table.,Some kids are burning the table down.,kids  burying fire on a table.,Some  kids are counting the table down.,0,2,2,0.4444444444444444,0.25,223.9171142578125,264.72320556640625,0.0012502805329859257,0.6776397228240967,0.9952499866485596,0.6763894422911108,0.9939997061155736
contradiction,neutral,A man wearing a black hat and coat makes a face with a crowd behind him.,A man is taking a shower.,A man wearing a  shower hat  and coat makes a face with a crowd behind him., He is taking a selfie.,0,0,2,0.17647058823529413,0.42857142857142855,43.94005584716797,81.12226867675781,6.446968473028392e-05,0.5537858009338379,0.9818938970565796,-0.44614505767822266,0.9818294273718493
contradiction,entailment,A couple is eating outside at a table and he is pointing at something.,A couple is eating inside at a table and he is pointing at something.,A couple  is eating inside at  a table and he is pointing at something.,A  couple is eating  outside at a table  and he is pointing at something.,0,1,1,0.2,0.26666666666666666,59.68699645996094,27.712921142578125,0.0015814139042049646,0.8787240386009216,0.8859068751335144,0.8771426246967167,0.8843254612293094
contradiction,neutral,A young boy wearing an orange uniform stands on the field near a colorful ball.,A girl is wearing a sweater., girl wearing  white uniform stands on  grassy field near a ball.,A child is wearing a sweater.,0,0,0,0.5,0.14285714285714285,50.38275146484375,143.87213134765625,0.000375380739569664,0.9487479329109192,0.5306867957115173,-0.050844669342041016,-0.46890580654144287
contradiction,neutral,The blue kayak is being ridden over a small waterfall.,A guy is working out in the gym., Guy is  at  gym looking over a waterfall.,A guy is working out in the kayak.,0,2,2,0.8181818181818182,0.1111111111111111,49.8497200012207,212.3949737548828,9.226593829225749e-05,0.8799057006835938,0.9909041523933411,0.8798134347453015,0.9908118864550488
contradiction,entailment,One female and two male musicians holding musical equipment.,There four females, four female and two male musicians holding musical equipment.,There four musicians,0,1,1,0.2,0.3333333333333333,428.1638488769531,447.44403076171875,0.009740592911839485,0.9837940335273743,0.9153519868850708,0.9740534406155348,0.9056113939732313
contradiction,neutral,"One man, shirtless, and a woman, clothed, jumping in the water.","Two people are in a helicopter, high above the Sahara desert.","One man, shirtless, and a woman, clothed, jumping in helicopter above water.","Some people are in a helicopter, jumping up high on the water",0,2,0,0.125,0.5384615384615384,41.8060417175293,56.919010162353516,4.2221425246680155e-05,0.7333515286445618,0.5518552660942078,0.7333093072193151,-0.44810038805007935
contradiction,neutral,"Two formally dressed, bald older women",Two long-haired young women.,"Two formally dressed, sexy young women","Two bald, long-haired young women.",0,2,0,0.2857142857142857,0.2857142857142857,220.12521362304688,229.79600524902344,0.0016088035190477967,0.8353137969970703,0.8498679399490356,0.8337049934780225,-0.14817208051681519
contradiction,neutral,A younger couple is walking across a crosswalk outside with a very busy bus stop behind them.,There are people inside of a store.," A couple  sits across  from  a window, with tv and bus stop behind them.", They are part of a store business,0,2,2,0.6666666666666666,0.625,87.70040893554688,186.41250610351562,0.0017130618216469884,0.3818117082118988,0.9967303276062012,0.3800986463902518,0.9950172657845542
contradiction,neutral,A man touching a hanging strand of lamps.,A man has his hands shoved into his coat pockets.,A  man with  hands shoved into his pocket under lamps.,  The man just removed some lamps from his coat pockets.,0,2,2,1.0,0.6363636363636364,223.97967529296875,104.78856658935547,0.0003049734514206648,0.9492608904838562,0.9335618019104004,0.9489559170324355,0.9332568284589797
contradiction,neutral,A mountaineer about to descend down a mountain with a blue helmet on.,A man is drinking hot cocoa inside a lodge.," Man about   to drink hot cocoa, with a helmet on.",A man is drinking hot  chocolate as he descends.,0,2,2,0.5714285714285714,0.5,98.95555114746094,142.57510375976562,4.554357656161301e-05,0.9637739062309265,0.5639024376869202,0.9637283626543649,0.5638568941103586
contradiction,neutral,A dog standing near snow looking at water.,A cat is laying on the couch.,  Cat sits in  couch a  house  in snow looking out at water., Dog is  standing near water outside near couch.,0,0,0,1.3333333333333333,1.0,538.8963012695312,213.75234985351562,0.00015596039884258062,0.6700469851493835,0.6276342272758484,-0.3297877907752991,-0.37220054864883423
contradiction,neutral,"Children at daycare playing on rings, and poles, one parent standing and holding her child and one teacher is sitting on the bench watching the others play.",Children are body slamming each other.," Children are body  lame on each other  with rings of  fingers  on poles,   a parent standing  and holding  their child and   teddy bear teacher  both sitting  and watching the play.", Children are  having fun  slamming each other.,0,1,2,0.9333333333333333,0.7142857142857143,163.59034729003906,144.9960479736328,0.03815891966223717,0.4749301075935364,0.8539809584617615,0.47460220134234987,0.8158220387995243
contradiction,neutral,A man sits outdoors with some of his belongings.,A man is inside.,A  man sits alone with some of his belongings.,A  man is alone.,0,2,2,0.2,0.4,186.21945190429688,130.449462890625,0.0018364123534411192,0.6749351024627686,0.5813807845115662,0.6730986901093274,0.579544372158125
contradiction,neutral,The dog is in the snow in front of some trees.,A cat plays in the snow., Cat standing in  the snow  in front of many trees.,A dog plays in the snow.,0,2,2,0.5,0.14285714285714285,31.454126358032227,193.5032196044922,0.0002902011328842491,0.7768710255622864,0.6503087878227234,0.7765808244294021,0.6500185866898391
contradiction,neutral,A motorist gets some air over a rough hill.,A motorist has stalled., Man gets  some air over a hill.,A motorist  on  aledaggy,0,0,2,0.4,0.8,346.92205810546875,797.39013671875,0.0027881059795618057,0.7363482117652893,0.8067863583564758,-0.26061999797821045,0.803998252376914
contradiction,neutral,two people riding their bikes down a street together.,A couple gets married at the courthouse.,two people riding  their bikes down the aisle together.,A  couple rides at the courthouse.,0,2,2,0.3,0.375,220.1181640625,138.18667602539062,0.00013957105693407357,0.8116251230239868,0.6662248969078064,0.8114855519670527,0.6660853258508723
contradiction,neutral,The white dog is pulling a large stick.,The dog is taking a nap at the park., A sleeping dog is pulling a stick.,  The   dog is playing fetch at the park.,0,2,2,0.4444444444444444,0.5,85.04138946533203,43.59786605834961,0.00012651292490772903,0.9896664619445801,0.9945653676986694,0.9895399490196723,0.9944388547737617
contradiction,neutral,A hand holds a strainer with a small amount of liquid in it with a table with bins in the background.,A city of ice sits in the distance., One hand holds  a beater with a  large amount  of liquid in it with  ice cream on the table  and bins in the background.,A city of  bins sits in the distance.,0,0,2,0.6363636363636364,0.2222222222222222,74.86751556396484,130.16464233398438,0.007211022544652224,0.6979614496231079,0.7059609889984131,-0.2940688133239746,0.6987499664537609
contradiction,entailment,A jubilant crowd dressed fabulously in purple red and yellow-gold move in step on a metropolitan street.,One person walking on the street.,A  lone person in crowd - dressed fabulously in purple red and yellow-strups to move  up or step on a metropolitan street.,One  crowd moving on a street.,0,1,0,0.5,0.5714285714285714,256.0898742675781,440.7370910644531,0.0006355544319376349,0.9489126801490784,0.7963548302650452,0.9482771257171407,-0.20238196849822998
entailment,neutral,A group of people is sitting at a large table and using paint brushes to form characters on white paper.,The people are using their fingers to paint with., A group of people   are sitting at a   small table  with painted items on it., Some people are  using their fingers to create chalk with.,1,2,0,0.6666666666666666,0.5,73.38973236083984,78.91761016845703,0.039836056530475616,0.45620444416999817,0.5031401515007019,0.41636838763952255,0.3738703727722168
contradiction,neutral,A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.,A couple is eating in a restaurant.,A man and  a child  get  ice cream from a man with a hand  cream cone on s cart.,A couple is in a restaurant.,0,0,2,0.45,0.125,59.13009262084961,146.83987426757812,0.0027736853808164597,0.9326065182685852,0.7039059400558472,-0.06436747312545776,0.7011322546750307
contradiction,neutral,An adorable child leaping to block a soccer ball from entering the goal.,A child blocks a goal with his hockey stick., child leaping  to block  another from entering the goal.,A child  blocks  a goal  for his teammate,0,2,2,0.42857142857142855,0.7,242.95333862304688,305.48626708984375,0.003121001413092017,0.8618751764297485,0.9956183433532715,0.8587541750166565,0.9924973419401795
