data_idx,sorted_idx,orig_pred,new_pred,contrast_pred,orig_contrast_prob_pred,new_contrast_prob_pred,orig_input,edited_input,orig_editable_seg,edited_editable_seg,minimality,num_edit_rounds,mask_frac,duration,error,llama_premise,llama_hypothesis
310,0,contradiction,neutral,neutral,0.0002073148498311,0.67654485,"{'sentence1': 'The blue kayak is being ridden over a small waterfall.', 'sentence2': 'A guy is working out in the gym.'}","{'sentence1': ' He is  on  gym floor, looking over a waterfall.', 'sentence2': 'A guy is working out in the gym.'}",The blue kayak is being ridden over a small waterfall. ," He is  on  gym floor, looking over a waterfall.",0.7272727272727273,1.0,0.48125,1.2062177658081057,False,The blue kayak is being ridden.,A guy is riding a kayak on a river.
312,0,contradiction,neutral,neutral,9.379971743328495e-05,0.75343394,"{'sentence1': 'One man, shirtless, and a woman, clothed, jumping in the water.', 'sentence2': 'Two people are in a helicopter, high above the Sahara desert.'}","{'sentence1': 'One man, shirtless, and a woman, clothed, jumping in helicopter above water.', 'sentence2': 'Two people are in a helicopter, high above the Sahara desert.'}","One man, shirtless, and a woman, clothed, jumping in the water. ","One man, shirtless, and a woman, clothed, jumping in helicopter above water.",0.125,1.0,0.06875,1.0647170543670654,False,One man and a woman jump in the water.,Two people are swimming in the water.
314,0,contradiction,neutral,neutral,0.0025857361033558,0.47481263,"{'sentence1': 'A younger couple is walking across a crosswalk outside with a very busy bus stop behind them.', 'sentence2': 'There are people inside of a store.'}","{'sentence1': '  a couple   walking, shopping, with shoppers walking behind them.', 'sentence2': 'There are people inside of a store.'}",A younger couple is walking across a crosswalk outside with a very busy bus stop behind them. ,"  a couple   walking, shopping, with shoppers walking behind them.",0.6666666666666666,2.0,0.4125,2.1295840740203857,False,A younger couple is walking outside with a very busy bus stop behind them.,There is a couple walking in a park.
315,0,contradiction,neutral,neutral,0.0006097794976085,0.86785895,"{'sentence1': 'A man touching a hanging strand of lamps.', 'sentence2': 'A man has his hands shoved into his coat pockets.'}","{'sentence1': 'A  man  has his hands shoved in his pockets and lamps.', 'sentence2': 'A man has his hands shoved into his coat pockets.'}",A man touching a hanging strand of lamps. ,A  man  has his hands shoved in his pockets and lamps.,0.8888888888888888,1.0,0.48125,0.951915979385376,False,A man touches a hanging strand of lamps.,A man is walking down the street.
316,0,contradiction,neutral,neutral,9.14057600311935e-05,0.97516894,"{'sentence1': 'A mountaineer about to descend down a mountain with a blue helmet on.', 'sentence2': 'A man is drinking hot cocoa inside a lodge.'}","{'sentence1': ' Man about  to  drink hot cocoa, with helmet on.', 'sentence2': 'A man is drinking hot cocoa inside a lodge.'}",A mountaineer about to descend down a mountain with a blue helmet on. ," Man about  to  drink hot cocoa, with helmet on.",0.5714285714285714,2.0,0.4125,2.049381256103516,False,A mountaineer descends down a mountain with a blue helmet on.,A mountaineer is descending down a mountain with a red helmet on.
318,0,contradiction,neutral,neutral,0.0306691527366638,0.5164176,"{'sentence1': 'Children at daycare playing on rings, and poles, one parent standing and holding her child and one teacher is sitting on the bench watching the others play.', 'sentence2': 'Children are body slamming each other.'}","{'sentence1': 'Children  at  recess are playing   with rings, one   slamming  the other  on poles,  a parent standing  and holding her child and   the teacher is sitting on the  floor, watching the play.', 'sentence2': 'Children are body slamming each other.'}","Children at daycare playing on rings, and poles, one parent standing and holding her child and one teacher is sitting on the bench watching the others play. ","Children  at  recess are playing   with rings, one   slamming  the other  on poles,  a parent standing  and holding her child and   the teacher is sitting on the  floor, watching the play.",0.4333333333333333,2.0,0.240625,4.046931982040405,False,Children are playing on the rings and poles.,Children are playing tag outside.
319,0,contradiction,neutral,neutral,0.0030672310385853,0.7435098,"{'sentence1': 'A man sits outdoors with some of his belongings.', 'sentence2': 'A man is inside.'}","{'sentence1': 'A  man sits with some of his belongings.', 'sentence2': 'A man is inside.'}",A man sits outdoors with some of his belongings. ,A  man sits with some of his belongings.,0.1,1.0,0.34375,0.7792844772338867,False,A man sits outdoors.,A man sits inside with some of his belongings.
321,0,contradiction,neutral,neutral,0.01283208001405,0.49827304,"{'sentence1': 'A motorist gets some air over a rough hill.', 'sentence2': 'A motorist has stalled.'}","{'sentence1': ' Man gets  some air over a hill.', 'sentence2': 'A motorist has stalled.'}",A motorist gets some air over a rough hill. , Man gets  some air over a hill.,0.3,1.0,0.4125,0.8262438774108887,False,A motorist gets some air.,A motorist drives over a smooth hill.
322,0,contradiction,neutral,neutral,0.0004079688806086,0.6265338,"{'sentence1': 'two people riding their bikes down a street together.', 'sentence2': 'A couple gets married at the courthouse.'}","{'sentence1': 'two people riding  their bikes down the aisle together.', 'sentence2': 'A couple gets married at the courthouse.'}",two people riding their bikes down a street together. ,two people riding  their bikes down the aisle together.,0.2,1.0,0.240625,0.7355046272277832,False,two people riding their bikes together.,Two people walk their dogs together down the street.
323,0,contradiction,neutral,neutral,0.0003021652228198,0.9891595,"{'sentence1': 'The white dog is pulling a large stick.', 'sentence2': 'The dog is taking a nap at the park.'}","{'sentence1': ' Brown dog napping by pulling a stick.', 'sentence2': 'The dog is taking a nap at the park.'}",The white dog is pulling a large stick. , Brown dog napping by pulling a stick.,0.5555555555555556,1.0,0.515625,0.8007559776306152,False,The white dog is pulling a small stick.,The dog is playing fetch at the park.
324,0,contradiction,neutral,neutral,0.0139634795486927,0.6750617,"{'sentence1': 'A hand holds a strainer with a small amount of liquid in it with a table with bins in the background.', 'sentence2': 'A city of ice sits in the distance.'}","{'sentence1': ' White  Ice cream beater with a  large amount  of liquid in it with  a table  with bins in the background.', 'sentence2': 'A city of ice sits in the distance.'}",A hand holds a strainer with a small amount of liquid in it with a table with bins in the background. , White  Ice cream beater with a  large amount  of liquid in it with  a table  with bins in the background.,0.2727272727272727,1.0,0.34375,1.849941730499268,False,A hand holds a strainer with a small amount of liquid in it.,A hand holds a spoon with a small amount of liquid in it near a table with bins in the background.
325,0,contradiction,entailment,entailment,0.0018052684608846,0.6250781,"{'sentence1': 'A jubilant crowd dressed fabulously in purple red and yellow-gold move in step on a metropolitan street.', 'sentence2': 'One person walking on the street.'}","{'sentence1': 'A  motleybilly crowd dressed fabulously in purple red and yellow- to move one person off each step on a metropolitan street.', 'sentence2': 'One person walking on the street.'}",A jubilant crowd dressed fabulously in purple red and yellow-gold move in step on a metropolitan street. ,A  motleybilly crowd dressed fabulously in purple red and yellow- to move one person off each step on a metropolitan street.,0.4,1.0,0.1375,1.3466367721557615,False,A jubilant crowd dressed fabulously in purple red and yellow-gold walks on a metropolitan street.,A crowd of people walk on the street.
326,0,entailment,neutral,neutral,0.0294397380203008,0.36960673,"{'sentence1': 'A group of people is sitting at a large table and using paint brushes to form characters on white paper.', 'sentence2': 'The people are using their fingers to paint with.'}","{'sentence1': ' A group of people  are sitting at a  colorful table  with characters painted on paper.', 'sentence2': 'The people are using their fingers to paint with.'}",A group of people is sitting at a large table and using paint brushes to form characters on white paper. , A group of people  are sitting at a  colorful table  with characters painted on paper.,0.4761904761904761,1.0,0.48125,1.1863110065460205,False,A group of people is sitting at a large table and using paint brushes to form characters on white paper.,The people are using paintbrushes to paint with.
327,0,contradiction,neutral,neutral,0.0734504088759422,0.45936325,"{'sentence1': 'A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.', 'sentence2': 'A couple is eating in a restaurant.'}","{'sentence1': 'A man and  a child  order  ice cream from a man with a  waffle cone  from tin cart.', 'sentence2': 'A couple is eating in a restaurant.'}",A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart. ,A man and  a child  order  ice cream from a man with a  waffle cone  from tin cart.,0.3,1.0,0.275,1.4415740966796875,False,A man and a child are purchasing ice cream from a cart.,A group of children are eating in a park.
328,0,contradiction,neutral,neutral,0.0030542402528226,0.5889917,"{'sentence1': 'An adorable child leaping to block a soccer ball from entering the goal.', 'sentence2': 'A child blocks a goal with his hockey stick.'}","{'sentence1': ' Hockey player leaping  to block  the ball from entering the goal.', 'sentence2': 'A child blocks a goal with his hockey stick.'}",An adorable child leaping to block a soccer ball from entering the goal. , Hockey player leaping  to block  the ball from entering the goal.,0.3571428571428571,1.0,0.4125,1.0776290893554688,False,An adorable child leaps.,An adorable child kicks a soccer ball.
330,0,contradiction,neutral,neutral,0.0003661801165435,0.35912496,"{'sentence1': 'A rugby player swings his leg back to punt the ball.', 'sentence2': 'There is a person sitting on the bed.'}","{'sentence1': '   Person in bed   prepares to punt the ball.', 'sentence2': 'There is a person sitting on the bed.'}",A rugby player swings his leg back to punt the ball. ,   Person in bed   prepares to punt the ball.,0.5833333333333334,3.0,0.515625,5.523194551467896,False,A rugby player swings his leg back.,A rugby player is sitting on the bed.
331,0,contradiction,neutral,neutral,0.0013533146120607,0.7947017,"{'sentence1': 'A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team.', 'sentence2': 'The basketball player is stretching on the sidelines.'}","{'sentence1': ' A player in a  basketball uniform  is trying  to make  a shot, but  being sidelined by another team.', 'sentence2': 'The basketball player is stretching on the sidelines.'}",A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team. ," A player in a  basketball uniform  is trying  to make  a shot, but  being sidelined by another team.",0.3636363636363636,1.0,0.48125,1.4106731414794922,False,A basketball player in a red uniform is stretching on the sidelines.,The basketball player is sitting on the bench.
332,0,contradiction,neutral,neutral,0.0013532439479604,0.36640218,"{'sentence1': 'A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag.', 'sentence2': 'The photo was of two men.'}","{'sentence1': '   One  man in    a coat standing    in front   of another man  in jacket   while looking  through his hand luggage bag.', 'sentence2': 'The photo was of two men.'}",A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag. ,   One  man in    a coat standing    in front   of another man  in jacket   while looking  through his hand luggage bag.,0.6571428571428571,3.0,0.48125,11.768630743026732,False,A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down.,A photo of a woman in a black coat standing in front of a large photo depicting a woman in a gray dress looking down.
333,0,contradiction,neutral,neutral,0.0923757180571556,0.7799588,"{'sentence1': 'A young family enjoys feeling ocean waves lap at their feet.', 'sentence2': 'A family is out at a restaurant.'}","{'sentence1': 'A young family enjoys feeling the waves lap at their feet.', 'sentence2': 'A family is out at a restaurant.'}",A young family enjoys feeling ocean waves lap at their feet. ,A young family enjoys feeling the waves lap at their feet.,0.0833333333333333,1.0,0.06875,0.7707083225250244,False,A young family enjoys feeling waves lap at their feet.,A family is on a beach vacation.
334,0,entailment,neutral,neutral,0.0176054555922746,0.513519,"{'sentence1': 'A policeman on a motorcycle from the rear.', 'sentence2': 'An officer on a chopper.'}","{'sentence1': ' Aman on  a from the rear.', 'sentence2': 'An officer on a chopper.'}",A policeman on a motorcycle from the rear. , Aman on  a from the rear.,0.3333333333333333,1.0,0.4125,0.961097002029419,False,A policeman on a motorcycle.,An officer on a motorcycle.
335,0,contradiction,neutral,neutral,0.0100618945434689,0.46132022,"{'sentence1': 'A worker is preparing fish to be sold at a market.', 'sentence2': 'A person is on a boat fishing.'}","{'sentence1': ' A worker  catches  a fish to  sell at th market.', 'sentence2': 'A person is on a boat fishing.'}",A worker is preparing fish to be sold at a market. , A worker  catches  a fish to  sell at th market.,0.4166666666666667,1.0,0.4125,1.2997078895568848,False,A worker prepares fish to be sold at a market.,A worker is preparing fish to be sold at a beachside market.
337,0,contradiction,neutral,neutral,0.0005944141885265,0.8445558,"{'sentence1': '2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.', 'sentence2': '10 people are kissing'}","{'sentence1': ' Several people are at  a table with  one man kissing the woman with  the blazer behind it and smiling.', 'sentence2': '10 people are kissing'}",2 people with backpacks are at a table with a woman with a beige blazer sitting behind it. , Several people are at  a table with  one man kissing the woman with  the blazer behind it and smiling.,0.631578947368421,1.0,0.48125,2.5004541873931885,False,2 people with backpacks are at a table.,3 people are eating at a table with a woman wearing a beige blazer.
338,0,contradiction,neutral,neutral,0.0002346086112083,0.9930068,"{'sentence1': 'A group of adults standing up with children in sports attire kneeling on the ground.', 'sentence2': 'A woman drinks moonshine.'}","{'sentence1': ' A group  of standing  women drinking while children are kneeling on the ground.', 'sentence2': 'A woman drinks moonshine.'}",A group of adults standing up with children in sports attire kneeling on the ground. , A group  of standing  women drinking while children are kneeling on the ground.,0.4375,1.0,0.4125,1.0667414665222168,False,A group of adults standing up with children in sports attire.,A group of adults standing up with children in sports attire cheering.
340,0,contradiction,neutral,neutral,0.0007233570795506,0.883834,"{'sentence1': 'Two little boys are smiling and laughing while one is standing and one is in a bouncy seat.', 'sentence2': 'The little boys are crying.'}","{'sentence1': ' 2 little boys   wearing  pink and one   is standing   up, one is  in   a position, one is in  supine seat, all in one direction.', 'sentence2': 'The little boys are crying.'}",Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. ," 2 little boys   wearing  pink and one   is standing   up, one is  in   a position, one is in  supine seat, all in one direction.",0.9473684210526316,2.0,0.275,3.126058578491211,False,Two little boys are smiling and laughing.,Two little boys are smiling and laughing while one is standing and one is sitting.
341,0,contradiction,neutral,neutral,0.0012019707355648,0.50037915,"{'sentence1': 'Man in leather jacket and scarf sits on purple cushion at a party.', 'sentence2': 'A person is sleeping on the couch.'}","{'sentence1': 'Man in leather jacket  sleeping as sits on  back cushion at a party.', 'sentence2': 'A person is sleeping on the couch.'}",Man in leather jacket and scarf sits on purple cushion at a party. ,Man in leather jacket  sleeping as sits on  back cushion at a party.,0.2142857142857142,1.0,0.20625,1.0909276008605957,False,Man in leather jacket and scarf sits on couch.,A person is sitting on a couch at a party.
342,0,contradiction,neutral,neutral,0.000288314098725,0.8147755,"{'sentence1': 'A young couple sitting in a black chair smiling.', 'sentence2': 'Two young people are angry.'}","{'sentence1': ' a couple sitting in  front of an angry face and smiling while reading newspapers', 'sentence2': 'Two young people are angry.'}",A young couple sitting in a black chair smiling. , a couple sitting in  front of an angry face and smiling while reading newspapers,1.1,1.0,0.48125,0.8895618915557861,False,A young couple sitting in a black chair.,Two young people are sitting in a white chair smiling.
343,0,entailment,contradiction,contradiction,0.3542274534702301,0.41181165,"{'sentence1': 'A woman is cutting into a sandwich while sitting at an outdoor table.', 'sentence2': 'the lady on the table is leeping'}","{'sentence1': ' The woman  is cutting into  a sandwich while sitting at an outdoor table.', 'sentence2': 'the lady on the table is leeping'}",A woman is cutting into a sandwich while sitting at an outdoor table. , The woman  is cutting into  a sandwich while sitting at an outdoor table.,0.0714285714285714,1.0,0.20625,0.8911590576171875,False,A woman is cutting into a sandwich while sitting at an indoor table.,the lady on the table is running.
344,0,contradiction,neutral,neutral,0.0007329736254177,0.76698476,"{'sentence1': 'A woman wearing a striped wrap is bent over in a cornfield while looking at the camera.', 'sentence2': 'A man wearing a bathing suit is bent over in a cornfield while looking at the camera.'}","{'sentence1': ' A man wearing  glasses and  head wrap is bent over in  afield while looking at the camera.', 'sentence2': 'A man wearing a bathing suit is bent over in a cornfield while looking at the camera.'}",A woman wearing a striped wrap is bent over in a cornfield while looking at the camera. , A man wearing  glasses and  head wrap is bent over in  afield while looking at the camera.,0.3333333333333333,1.0,0.275,1.2213659286499023,False,A woman is wearing a striped wrap and is bent over in a cornfield while looking at the camera.,A man wearing a striped shirt is bent over in a cornfield while looking at the camera.
345,0,contradiction,neutral,neutral,0.0237695015966892,0.9958151,"{'sentence1': 'A smiling man and a baby girl posing for photo.', 'sentence2': 'A girl poses for a selfie with her mother.'}","{'sentence1': ' Girl and  girl posing for photo.', 'sentence2': 'A girl poses for a selfie with her mother.'}",A smiling man and a baby girl posing for photo. , Girl and  girl posing for photo.,0.4545454545454545,1.0,0.48125,0.8616993427276611,False,A smiling man poses for a photo.,A woman poses for a photo with her daughter.
347,0,contradiction,neutral,neutral,0.0003155821177642,0.575999,"{'sentence1': 'A man in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained.', 'sentence2': 'the man is sitted in the bar'}","{'sentence1': 'A man in a dark   shirt in   a city bar after its rained.', 'sentence2': 'the man is sitted in the bar'}",A man in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained. ,A man in a dark   shirt in   a city bar after its rained.,0.5652173913043478,2.0,0.4125,2.312010765075684,False,A man in a dark long rainproof jacket walks.,A man in a dark long rainproof jacket walks to the left in a city that has recently rained.
348,0,contradiction,neutral,neutral,0.0370295457541942,0.9078177,"{'sentence1': 'A woman with a vest and red shirt is holding her hand up above a black and white dog that is jumping.', 'sentence2': 'The woman is wearing a full sleeved jacket.'}","{'sentence1': 'A woman with  a jacket and red shirt is holding  her hand up above a black and white dog that is jumping.', 'sentence2': 'The woman is wearing a full sleeved jacket.'}",A woman with a vest and red shirt is holding her hand up above a black and white dog that is jumping. ,A woman with  a jacket and red shirt is holding  her hand up above a black and white dog that is jumping.,0.0434782608695652,1.0,0.20625,0.9155557155609132,False,A woman is holding her hand up above a dog.,A woman is holding her hand above a dog.
349,0,contradiction,neutral,neutral,0.0522765815258026,0.9844583,"{'sentence1': 'A large group of people walking in a busy city at night.', 'sentence2': 'People are outside in a park.'}","{'sentence1': 'A large group of  people walking in public at night.', 'sentence2': 'People are outside in a park.'}",A large group of people walking in a busy city at night. ,A large group of  people walking in public at night.,0.2307692307692307,1.0,0.34375,0.7022140026092529,False,A large group of people walk in a busy city.,People are walking in a busy city at night.
350,0,contradiction,neutral,neutral,0.0018028228078037,0.97116816,"{'sentence1': 'Two children play in the snow by the side of the road.', 'sentence2': 'Toddles are roasting marshmallows.'}","{'sentence1': ' Toddlers in marshmallows sitting in snow by the side of the road.', 'sentence2': 'Toddles are roasting marshmallows.'}",Two children play in the snow by the side of the road. , Toddlers in marshmallows sitting in snow by the side of the road.,0.3846153846153846,1.0,0.275,0.8108794689178467,False,Two children play in the snow.,Two children play in the sand by the beach.
351,0,contradiction,neutral,neutral,0.000370183493942,0.79397255,"{'sentence1': 'A man sitting on a statue outdoors, near a woman standing next to him.', 'sentence2': 'children playing baseball at the park'}","{'sentence1': ' Child sitting on  softball pitch, outdoors, near a woman standing next to him.', 'sentence2': 'children playing baseball at the park'}","A man sitting on a statue outdoors, near a woman standing next to him. "," Child sitting on  softball pitch, outdoors, near a woman standing next to him.",0.3125,1.0,0.275,1.0078113079071045,False,"A man sits on a statue outdoors, near a woman standing next to him.",A man is sitting on a bench near a woman who is feeding a duck.
352,0,contradiction,neutral,neutral,0.000300964427879,0.9686355,"{'sentence1': 'An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand.', 'sentence2': 'The teenager is sliding down the railing.'}","{'sentence1': ' There is   a teenager wearing a  green shirt   with stripes  and  plac  id on sliding with his hand.', 'sentence2': 'The teenager is sliding down the railing.'}",An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand. , There is   a teenager wearing a  green shirt   with stripes  and  plac  id on sliding with his hand.,0.6521739130434783,2.0,0.4125,3.885483503341675,False,An asian teenager wearing a white shirt with black stripes sits on the steps.,An asian teenager is sitting on the steps with his face resting on his hand.
353,0,contradiction,neutral,neutral,0.0010445568477734,0.94108176,"{'sentence1': ""A man of the cloth puts a black substance on a man's forehead."", 'sentence2': 'The women are at the park.'}","{'sentence1': "" A man of  all genders puts  a substance on  another man's forehead during morning picnics"", 'sentence2': 'The women are at the park.'}",A man of the cloth puts a black substance on a man's forehead. , A man of  all genders puts  a substance on  another man's forehead during morning picnics,0.4666666666666667,1.0,0.4125,1.9525823593139648,False,A man of the cloth puts a black substance on a man's forehead.,The priest is giving a blessing to a person.
354,0,contradiction,neutral,neutral,0.0009177130414173,0.5216162,"{'sentence1': 'a woman wearing a pink tank top holding a mug of liquid', 'sentence2': 'A woman in a blue tank top holding a car.'}","{'sentence1': 'a  woman wearing  a blue tank top holding  n smelling liquid', 'sentence2': 'A woman in a blue tank top holding a car.'}",a woman wearing a pink tank top holding a mug of liquid ,a  woman wearing  a blue tank top holding  n smelling liquid,0.3333333333333333,1.0,0.48125,1.3630402088165283,False,a woman wearing a pink tank top holding a mug of liquid.,A woman in a blue tank top holding a mug of liquid.
355,0,contradiction,neutral,neutral,0.003509608330205,0.99565804,"{'sentence1': 'Two black guys, that are on rival teams playing basketball.', 'sentence2': 'Two women playing basketball.'}","{'sentence1': ' Two players, that are  on opposing teams play basketball.', 'sentence2': 'Two women playing basketball.'}","Two black guys, that are on rival teams playing basketball. "," Two players, that are  on opposing teams play basketball.",0.3333333333333333,2.0,0.4125,1.495206356048584,False,Two guys playing basketball.,Two players playing basketball.
356,0,contradiction,neutral,neutral,0.0522064603865146,0.66341907,"{'sentence1': 'A woman is holding a large check for Kids Food Basket.', 'sentence2': 'She is stealing from them.'}","{'sentence1': 'A woman is holding a  thiefs check for Kids Food Basket.', 'sentence2': 'She is stealing from them.'}",A woman is holding a large check for Kids Food Basket. ,A woman is holding a  thiefs check for Kids Food Basket.,0.0833333333333333,1.0,0.1375,0.6691694259643555,False,A woman is holding a large check.,She is donating to Kids Food Basket.
357,0,neutral,entailment,entailment,0.3070003092288971,0.60037273,"{'sentence1': 'Swimming in the wide blue ocean.', 'sentence2': 'The ocean swims in the blue wideness.'}","{'sentence1': 'Swimming in  blue wide in ocean.', 'sentence2': 'The ocean swims in the blue wideness.'}",Swimming in the wide blue ocean. ,Swimming in  blue wide in ocean.,0.2857142857142857,1.0,0.171875,0.5725765228271484,False,The ocean swims in the wide blue ocean.,The ocean swims.
358,0,contradiction,neutral,neutral,0.0155318807810544,0.9399208,"{'sentence1': 'Two men and one woman with blond-hair walk through a gate with barbed wire on top.', 'sentence2': 'Two dogs are walking throught a gate.'}","{'sentence1': '  Cable that  holds two  animals walking through   a gate with wire on top.', 'sentence2': 'Two dogs are walking throught a gate.'}",Two men and one woman with blond-hair walk through a gate with barbed wire on top. ,  Cable that  holds two  animals walking through   a gate with wire on top.,0.5789473684210527,2.0,0.378125,2.557575464248657,False,Two men and one woman walk through a gate.,Two men and one woman walk through a gate.
359,0,contradiction,neutral,neutral,0.0001551741588627,0.9361003,"{'sentence1': 'Man and a child at an exhibit booth looking at something.', 'sentence2': 'A woman and her dog are eating breakfast.'}","{'sentence1': 'Man and  dog looking at  food, woman and dog both looking at something.', 'sentence2': 'A woman and her dog are eating breakfast.'}",Man and a child at an exhibit booth looking at something. ,"Man and  dog looking at  food, woman and dog both looking at something.",0.6666666666666666,1.0,0.4125,0.8287806510925293,False,Man and a child at an exhibit booth.,A man and his child are eating breakfast.
360,0,neutral,contradiction,contradiction,0.0351560115814209,0.98956805,"{'sentence1': 'A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees.', 'sentence2': 'the woman is hanging out with her kids'}","{'sentence1': 'A man swings on a rope overlooking a red farmhouse and gated pastures and tall trees.', 'sentence2': 'the woman is hanging out with her kids'}",A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees. ,A man swings on a rope overlooking a red farmhouse and gated pastures and tall trees.,0.0588235294117647,1.0,0.034375,1.0823276042938232,False,A woman swings on a rope overlooking a blue farmhouse and gated pastures and tall trees.,the woman is on a hot air balloon ride
361,0,contradiction,neutral,neutral,6.72242313157767e-05,0.9973411,"{'sentence1': 'A group of swimmers jump into a pool.', 'sentence2': 'A group of swimmers are sitting on an airplane on the way to their swimming competition.'}","{'sentence1': 'A group  of swimmers sitting on an airplane getting into the pool.', 'sentence2': 'A group of swimmers are sitting on an airplane on the way to their swimming competition.'}",A group of swimmers jump into a pool. ,A group  of swimmers sitting on an airplane getting into the pool.,0.6666666666666666,1.0,0.4125,1.027308464050293,False,A group of swimmers jump into the pool.,A group of swimmers are on their way to a swimming competition in a car.
362,0,contradiction,neutral,neutral,0.4067918956279754,0.5900914,"{'sentence1': 'A few women and children are collecting items from rocks.', 'sentence2': 'People are throwing rocks.'}","{'sentence1': 'A few women and children crafting items from rocks.', 'sentence2': 'People are throwing rocks.'}",A few women and children are collecting items from rocks. ,A few women and children crafting items from rocks.,0.1818181818181818,1.0,0.1375,0.5131494998931885,False,Women and children collect items from rocks.,Women and children are picking berries in a nearby garden.
363,0,contradiction,neutral,neutral,0.003027212806046,0.58367807,"{'sentence1': 'A group of female athletes are huddled together and excited.', 'sentence2': 'The group of athletes all can breathe underwater.'}","{'sentence1': ' A group   of athletes   sitting together in shallow water look very excited.', 'sentence2': 'The group of athletes all can breathe underwater.'}",A group of female athletes are huddled together and excited. , A group   of athletes   sitting together in shallow water look very excited.,0.7272727272727273,2.0,0.515625,1.691141128540039,False,A group of female athletes are huddled together.,A group of female athletes are huddled together and excited because they are going to compete in a swimming competition.
364,0,contradiction,neutral,neutral,0.0057097664102911,0.3935746,"{'sentence1': 'A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.', 'sentence2': 'The blanket is black.'}","{'sentence1': ' Woman with  red head band holding  baby who is wrapped in  a blue, pink, and black, blanket.', 'sentence2': 'The blanket is black.'}","A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket. "," Woman with  red head band holding  baby who is wrapped in  a blue, pink, and black, blanket.",0.5416666666666666,1.0,0.515625,1.8766560554504397,False,A woman is holding a baby wrapped in a blanket.,The blanket is yellow.
366,0,contradiction,neutral,neutral,0.0001403068745275,0.99005544,"{'sentence1': 'A woman with a black purse and a red coat is sitting on a pillar of concrete.', 'sentence2': 'The woman is running down the path, jogging with earphones in her ears.'}","{'sentence1': 'A woman with  a purse and a  red coat  jogging on  s pillar of concrete.', 'sentence2': 'The woman is running down the path, jogging with earphones in her ears.'}",A woman with a black purse and a red coat is sitting on a pillar of concrete. ,A woman with  a purse and a  red coat  jogging on  s pillar of concrete.,0.2222222222222222,1.0,0.275,1.559133768081665,False,A woman with a black purse is sitting on a pillar of concrete.,"The woman is walking down the path, wearing a red coat and carrying a black purse."
367,0,contradiction,neutral,neutral,0.0005089528276585,0.7583144,"{'sentence1': 'A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks.', 'sentence2': 'the man is at home sleeping'}","{'sentence1': 'A man in a green shirt and  dark hat  sleeping whilevising  his snacks and drinks.', 'sentence2': 'the man is at home sleeping'}",A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks. ,A man in a green shirt and  dark hat  sleeping whilevising  his snacks and drinks.,0.4,1.0,0.4125,1.138805866241455,False,A man is supervising a newsstand.,A man is at the beach sunbathing.
368,0,contradiction,neutral,neutral,0.0002146437473129,0.5508622,"{'sentence1': 'Two boys with blond-hair, wearing striped shirts on a bed.', 'sentence2': 'Children playing in the park.'}","{'sentence1': ' Two boys with blond-hair,  playing with striped shirts on a park bed.', 'sentence2': 'Children playing in the park.'}","Two boys with blond-hair, wearing striped shirts on a bed. "," Two boys with blond-hair,  playing with striped shirts on a park bed.",0.2142857142857142,1.0,0.1375,1.054729461669922,False,"Two boys with blond-hair, wearing striped shirts.","Two boys with blond hair, wearing striped shirts, play in the park."
369,0,contradiction,neutral,neutral,0.0080497069284319,0.5082328,"{'sentence1': 'A man pointing into the ear wearing a striped shirt in a small boat filled with many people.', 'sentence2': 'A man is pointing into the foot and wearing a striped shirt.'}","{'sentence1': 'A  man  pointing  the foot and wearing  a  striped shirt in a small boat filled with many people.', 'sentence2': 'A man is pointing into the foot and wearing a striped shirt.'}",A man pointing into the ear wearing a striped shirt in a small boat filled with many people. ,A  man  pointing  the foot and wearing  a  striped shirt in a small boat filled with many people.,0.1578947368421052,1.0,0.309375,1.882528066635132,False,A man pointing into the ear wears a striped shirt.,A man is pointing into the air and wearing a striped shirt.
371,0,contradiction,neutral,neutral,0.0001630848128115,0.6311621,"{'sentence1': 'Two daschunds play with a red ball', 'sentence2': 'A cat in a litter box.'}","{'sentence1': ' Cats play with a red ball', 'sentence2': 'A cat in a litter box.'}",Two daschunds play with a red ball , Cats play with a red ball,0.2857142857142857,1.0,0.275,0.8979837894439697,False,Two daschunds play with a ball.,Two daschunds play with a blue ball.
