Unnamed: 0,orig_pred,contrast_pred,orig_premise,orig_hypothesis,gen_premise,gen_hypothesis,pred_orig_labels,pred_gen_premise_labels,pred_gen_hypothesis_labels,distance_premise,distance_hypothesis,perplexity_gen_hypothesis,perplexity_gen_premise,diff_premise_probs,diff_hypothesis_probs
327,contradiction,neutral,A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.,A couple is eating in a restaurant.,A man and a child are purchasing ice cream from a man with a hand pushed ice cream cart.,The couple is sharing a dessert.,0,0,1,0.0,0.5,57.650474548339844,51.40425109863281,0.0,0.42478702968219295
328,contradiction,neutral,An adorable child leaping to block a soccer ball from entering the goal.,A child blocks a goal with his hockey stick.,An adorable child leaping to block a soccer ball from entering the goal.,The child uses a soccer ball to block the goal.,0,0,1,0.0,0.8,43.7661247253418,83.29380798339844,0.0,0.9591193032392766
329,contradiction,neutral,A man interviews a boy in a gathering of people.,A man slaps a little boy in front of a gather of people.,A man interviews a boy in a gathering of people.,The man is conducting an interview with the boy.,0,0,1,0.0,0.8571428571428571,30.4230899810791,32.287109375,0.0,0.9823118357344356
330,contradiction,neutral,A rugby player swings his leg back to punt the ball.,There is a person sitting on the bed.,A rugby player swings his leg back to punt the ball.,The person is meditating on the bed.,0,0,0,0.0,0.5555555555555556,85.38616943359375,62.18899154663086,0.0,0.00023943185806274414
331,contradiction,neutral,A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team.,The basketball player is stretching on the sidelines.,A basketball player in a red uniform is dribbling the ball down the court.,The basketball player is practicing free throws.,0,0,0,0.5454545454545454,0.4444444444444444,31.097436904907227,31.599407196044922,-0.0004858970642089844,-0.017459452152252197
333,contradiction,neutral,A young family enjoys feeling ocean waves lap at their feet.,A family is out at a restaurant.,A young family enjoys feeling ocean waves lap at their feet.,The family is picnicking on the beach.,0,0,2,0.0,0.625,67.52936553955078,121.39872741699219,0.0,0.9381838189437985
334,entailment,neutral,A policeman on a motorcycle from the rear.,An officer on a chopper.,A police officer on a motorcycle from the rear.,The officer is patrolling on a chopper.,1,1,1,0.2222222222222222,0.5,50.630218505859375,42.75994110107422,0.00981128215789795,-0.0874859094619751
335,contradiction,neutral,A worker is preparing fish to be sold at a market.,A person is on a boat fishing.,A worker is preparing fish to be sold at a market.,The person is filleting the fish.,0,0,2,0.0,0.625,41.1224365234375,40.695533752441406,0.0,0.9536159734707326
336,contradiction,neutral,A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm.,The young boy went swimming.,A young boy holds a chicken in his arm.,The young boy is playing with the chicken.,0,0,2,0.47368421052631576,0.8333333333333334,20.64573097229004,44.4820556640625,0.17391163110733032,0.5183733403682709
337,contradiction,neutral,2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.,10 people are kissing,2 people with backpacks are at a table with a woman sitting behind it.,The people are having a meeting.,0,0,2,0.21052631578947367,1.25,45.56578826904297,63.524993896484375,-2.872943878173828e-05,0.9884528927650535
338,contradiction,neutral,A group of adults standing up with children in sports attire kneeling on the ground.,A woman drinks moonshine.,A group of adults standing up with children in sports attire kneeling on the ground.,The people are playing a game of soccer.,0,0,2,0.0,1.6,54.824989318847656,99.98698425292969,0.0,0.962397398739995
339,contradiction,neutral,A young girl is standing in a kitchen holding a green bib.,A boy is playing with a firetruck.,A young girl is holding a green bib in a kitchen.,The girl is baking a cake.,0,0,2,0.5384615384615384,0.625,39.213165283203125,35.3729362487793,-2.6226043701171875e-06,0.6479129143226601
341,contradiction,neutral,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sleeping on the couch.,Man in leather jacket and scarf sits on a cushion at a party.,The person is meditating.,0,0,0,0.07142857142857142,0.625,90.66765594482422,44.08372116088867,-8.386373519897461e-05,-0.08411961793899536
342,contradiction,neutral,A young couple sitting in a black chair smiling.,Two young people are angry.,A young couple sitting in a black chair smiling.,The couple is laughing.,0,0,2,0.0,0.8333333333333334,62.85272216796875,100.52638244628906,0.0,0.9320262533292407
343,entailment,contradiction,A woman is cutting into a sandwich while sitting at an outdoor table.,the lady on the table is leeping,A woman is knitting while sitting at an outdoor table.,The lady on the table is sleeping.,1,1,0,0.2857142857142857,0.42857142857142855,48.780052185058594,143.20350646972656,0.048412322998046875,0.7479768693447113
344,contradiction,neutral,A woman wearing a striped wrap is bent over in a cornfield while looking at the camera.,A man wearing a bathing suit is bent over in a cornfield while looking at the camera.,A woman is wearing a striped wrap and bent over in a cornfield while looking at the camera.,The woman is admiring the scenery.,0,0,2,0.1111111111111111,0.8333333333333334,37.039432525634766,15.196972846984863,-9.959936141967773e-05,0.8656428488320671
345,contradiction,neutral,A smiling man and a baby girl posing for photo.,A girl poses for a selfie with her mother.,A man and a baby girl are posing for a photo.,The girl is taking a photo with her father.,0,0,0,0.2727272727272727,0.5,27.8980770111084,20.692081451416016,0.01256406307220459,-0.40788549184799194
346,contradiction,neutral,A bicyclist wearing white sunglasses and a white and black helmet.,Nobody has sunglasses,A bicyclist wearing white sunglasses and a white and black helmet.,The person is wearing a black helmet.,0,0,0,0.0,2.6666666666666665,35.16592025756836,151.72474670410156,0.0,-0.23644518852233887
347,contradiction,neutral,A man in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained.,the man is sitted in the bar,A man in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained.,The man is walking to the left in a city that has recently rained.,0,0,1,0.0,1.7142857142857142,29.57632827758789,137.31353759765625,0.0,0.9907847477998075
348,contradiction,neutral,A woman with a vest and red shirt is holding her hand up above a black and white dog that is jumping.,The woman is wearing a full sleeved jacket.,A woman is holding her hand up above a black and white dog that is jumping.,The woman is wearing a blouse.,0,2,1,0.2608695652173913,0.3333333333333333,37.25767517089844,44.03719711303711,0.9399564014747739,0.5789207841735333
349,contradiction,neutral,A large group of people walking in a busy city at night.,People are outside in a park.,A large group of people walking in a busy city at night.,The people are strolling.,0,0,1,0.0,0.8571428571428571,36.378475189208984,39.86267852783203,0.0,0.9773124401108362
350,contradiction,neutral,Two children play in the snow by the side of the road.,Toddles are roasting marshmallows.,Two children play in the snow by the side of the road.,The children are building a snowman.,0,0,2,0.0,1.0,16.66731834411621,30.050884246826172,0.0,0.9961202233680524
351,contradiction,neutral,"A man sitting on a statue outdoors, near a woman standing next to him.",children playing baseball at the park,"A man is sitting on a statue outdoors, near a woman standing next to him.",The people are picnicking.,0,0,2,0.0625,1.0,51.56262969970703,83.44781494140625,4.571676254272461e-05,0.9208822640357539
352,contradiction,neutral,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand.,The teenager is sliding down the railing.,An Asian teenager is sitting on the steps with his face resting on his hand.,The teenager is reading a book.,0,0,2,0.34782608695652173,0.5,26.603538513183594,43.81123352050781,-8.016824722290039e-05,0.8505641561860102
353,contradiction,neutral,A man of the cloth puts a black substance on a man's forehead.,The women are at the park.,A man of the cloth puts a black substance on a man's forehead.,The people are meditating.,0,0,2,0.0,0.5714285714285714,44.670074462890625,52.45018768310547,0.0,0.9400447905063629
354,contradiction,neutral,a woman wearing a pink tank top holding a mug of liquid,A woman in a blue tank top holding a car.,A woman wearing a pink tank top holding a mug of liquid,The woman is holding a book.,0,0,0,0.08333333333333333,0.6363636363636364,54.363525390625,36.66709899902344,0.0,-0.0028443336486816406
356,contradiction,neutral,A woman is holding a large check for Kids Food Basket.,She is stealing from them.,A woman is holding a large check for Kids Food Basket.,The woman is donating to Kids Food Basket.,0,0,1,0.0,1.1666666666666667,43.381378173828125,88.5582275390625,0.0,0.535294911947858
357,neutral,entailment,Swimming in the wide blue ocean.,The ocean swims in the blue wideness.,Swimming in the wide blue ocean entails the ocean swims in the blue wideness.,The ocean swims in the blue wideness.,1,1,1,1.1428571428571428,0.0,83.64633178710938,40.6361198425293,0.24671363830566406,0.0
358,contradiction,neutral,Two men and one woman with blond-hair walk through a gate with barbed wire on top.,Two dogs are walking throught a gate.,Two men and one woman with blond-hair walk through a gate with barbed wire on top.,The people are strolling.,0,0,1,0.0,0.75,61.581485748291016,65.12609100341797,0.0,0.9752712701447308
359,contradiction,neutral,Man and a child at an exhibit booth looking at something.,A woman and her dog are eating breakfast.,Man and a child at an exhibit booth looking at something.,The people are chatting.,0,0,2,0.0,0.7777777777777778,127.77680969238281,65.75868225097656,0.0,0.9498411741660675
360,neutral,contradiction,A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees.,the woman is hanging out with her kids,A woman swings on a rope overlooking a red farmhouse and gated pastures and tall trees. The woman is alone.,The woman is alone in the farmhouse.,2,0,0,0.29411764705882354,0.75,77.05159759521484,96.35009765625,0.9825160484761,0.7526875119656324
361,contradiction,neutral,A group of swimmers jump into a pool.,A group of swimmers are sitting on an airplane on the way to their swimming competition.,A group of swimmers are swimming in a pool.,The swimmers are stretching before their competition.,0,0,0,0.3333333333333333,0.7058823529411765,38.66218185424805,19.76578712463379,2.7418136596679688e-06,-0.10175782442092896
362,contradiction,neutral,A few women and children are collecting items from rocks.,People are throwing rocks.,A few women and children are carrying items from rocks.,The people are gathering rocks.,0,0,1,0.09090909090909091,0.6,81.11763000488281,77.17194366455078,0.09267020225524902,0.9716602806001902
363,contradiction,neutral,A group of female athletes are huddled together and excited.,The group of athletes all can breathe underwater.,A group of female athletes are huddled together and excited.,The group of athletes are huddled together and excited.,0,0,1,0.0,0.5555555555555556,19.0593204498291,62.17552947998047,0.0,0.9567333060476813
364,contradiction,neutral,"A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.",The blanket is black.,A woman is holding a baby wrapped in a blanket.,The blanket is striped.,0,2,2,0.5416666666666666,0.2,21.185752868652344,22.19984245300293,0.9921770859509706,0.9478297401219606
366,contradiction,neutral,A woman with a black purse and a red coat is sitting on a pillar of concrete.,"The woman is running down the path, jogging with earphones in her ears.",A woman with a black purse and a red coat is standing on a pillar of concrete.,The woman is meditating on the pillar of concrete.,0,0,2,0.05555555555555555,0.6666666666666666,28.567123413085938,30.843183517456055,-6.902217864990234e-05,0.9962270203068329
367,contradiction,neutral,A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks.,the man is at home sleeping,A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks.,The man is managing the newsstand efficiently.,0,0,2,0.0,1.0,40.179840087890625,55.9619255065918,0.0,0.5566868990281364
368,contradiction,neutral,"Two boys with blond-hair, wearing striped shirts on a bed.",Children playing in the park.,"Two boys with blond-hair, wearing striped shirts on a bed.",The children are building a sandcastle.,0,0,0,0.0,1.0,109.31163787841797,84.89678955078125,0.0,7.772445678710938e-05
369,contradiction,neutral,A man pointing into the ear wearing a striped shirt in a small boat filled with many people.,A man is pointing into the foot and wearing a striped shirt.,A man is pointing into the ear wearing a striped shirt in a small boat filled with many people.,The man is pointing into the air.,0,0,0,0.05263157894736842,0.5384615384615384,71.33294677734375,45.07129669189453,-0.0007398128509521484,-0.0038667917251586914
370,contradiction,neutral,A singer wearing a leather jacket performs on stage with dramatic lighting behind him.,the singer did not show up,A singer wearing a leather jacket performs on stage with dramatic lighting behind him.,The singer is performing with a backup band.,0,0,2,0.0,1.3333333333333333,54.927589416503906,76.77558135986328,0.0,0.9935102598392405
372,contradiction,neutral,A man playing a piano,A boy is playing trombone.,A man is playing a piano.,The boy is playing the piano.,0,0,0,0.4,0.5,59.62453079223633,25.5959529876709,7.748603820800781e-06,-0.07951962947845459
373,contradiction,neutral,San Fransisco 49ers football field with cheerleaders and a packed stadium.,The football game got cancelled and the field is empty.,San Fransisco 49ers football field with cheerleaders and a packed stadium.,The 49ers are practicing on the field.,0,0,2,0.0,0.6363636363636364,32.22057342529297,48.849239349365234,0.0,0.9805801544280257
374,contradiction,neutral,Many roller derby players skating around the rink.,roller derby players laying down after the match.,Many roller derby players skating around the rink.,The roller derby players are performing acrobatic stunts.,0,0,2,0.0,0.6666666666666666,69.33483123779297,155.17918395996094,0.0,0.7823633684311062
375,contradiction,neutral,A man standing in front of a building on the phone as two men to the side pain on the side.,two girls walk through a hall,Premise: A man standing in front of a building on the phone as two men to the side walk.,The two men walk through the hall.,0,0,0,0.2727272727272727,0.6666666666666666,51.72682571411133,71.55403900146484,-6.23464584350586e-05,-0.0001805424690246582
377,contradiction,neutral,Two women wearing red are smiling at the camera.,With their backs turned to the camera were two women wearing blue dresses,Two women wearing red are smiling at the camera.,The women are posing for a photo.,0,0,1,0.0,1.0,26.524253845214844,37.940677642822266,0.0,0.6548334020808397
379,contradiction,neutral,A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer.,A woman adjusts her bra,A man with a pinstriped shirt and tan slacks adjusts his tie while looking at a sleek laptop computer.,The woman adjusts her earrings.,0,0,0,0.1,0.6,68.36272430419922,37.30208206176758,2.6106834411621094e-05,4.696846008300781e-05
380,contradiction,neutral,A man wearing a business suit holds up a drink as the other laughs.,the man is crying and writing,A man wears a business suit and holds up a drink as the other laughs.,The man is juggling.,0,0,0,0.13333333333333333,0.6666666666666666,66.42266082763672,85.28350067138672,1.0371208190917969e-05,-0.0008595585823059082
382,contradiction,neutral,A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him.,A girl puts on some sunglasses,A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him.,The boy is trying on some sunglasses.,0,0,1,0.0,0.8333333333333334,44.0327033996582,51.360469818115234,0.0,0.939621217577951
383,contradiction,neutral,Three women are dancing among the bamboo.,A group of men are fencing.,Three women are dancing among the bamboo.,The women are performing a traditional dance.,0,0,2,0.0,1.0,66.36921691894531,110.80657958984375,0.0,0.9835237100196537
384,contradiction,neutral,A person in a red shirt is mowing the grass with a green riding mower.,A person in red is swimming in the Olympics.,A person is operating a green lawnmower.,The person is painting a picture.,0,0,0,0.625,0.7,41.32667922973633,65.4928207397461,1.537799835205078e-05,-0.0010465383529663086
385,contradiction,neutral,"A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper.",A woman is diving off a mountain.,"A woman in an American military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large","The woman is painting the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper.",0,0,0,0.14285714285714285,2.75,7.137727737426758,34.90278244018555,-1.7881393432617188e-06,-0.009939789772033691
386,entailment,neutral,A businessman in a white sweater conducts necessary business in a plaza using a concrete abutment as a work table.,man in suit,A person in a white sweater uses a concrete abutment as a work table in a plaza.</new,The businessman is conducting necessary business in a plaza using a concrete abutment as a work table.,2,0,1,0.5238095238095238,5.666666666666667,20.82901954650879,245.3617706298828,0.6977284252643585,0.6472664177417755
387,contradiction,neutral,A girl in a black sweater and jeans pours water into an empty soda bottle.,A girl pours water into the ocean,A girl in a black sweater and jeans fills a water bottle with water.,The girl pours water into a different container.,0,0,1,0.4375,0.7142857142857143,23.487892150878906,28.42721176147461,0.07166582345962524,0.9570310526760295
388,contradiction,neutral,Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.,A man is wearing nothing.,Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.,The people are meditating.,0,0,2,0.0,0.8333333333333334,51.22711944580078,47.41892623901367,0.0,0.9912808306980878
390,contradiction,neutral,A man in colorful shorts is surfing under a wave.,A man is sunbathing.,A man in colorful shorts is riding a wave.,The man is bodysurfing.,0,0,2,0.18181818181818182,0.4,85.5531005859375,58.57780838012695,-0.00033408403396606445,0.6232601127121598
391,contradiction,neutral,A man swings his tennis racquet as the tennis ball gets closer to him.,A man is shooting a basketball at the goal.,A man is swinging his tennis racquet as the tennis ball approaches him.,The man is serving the tennis ball.,0,0,0,0.3333333333333333,0.7,40.4530143737793,47.19559097290039,-1.895427703857422e-05,-0.2773730754852295
392,contradiction,neutral,A man is sitting on the floor and is surrounded by pictures.,A man sitting on a barren floor.,A man is sitting on the floor and is surrounded by pictures.,The man is meditating on the floor.,0,0,2,0.0,0.625,25.563465118408203,46.64149856567383,0.0,0.9799809057731181
393,contradiction,neutral,"a boy wearing jean shorts, and a black and blue shirt, reading a book, sits on a rolling device up against a wall that says book fair, while other people stand around.",The boy plays a video game.,"A boy wearing jean shorts and a black and blue shirt reads a book while sitting on a rolling device up against a wall that says ""book fair,"" while other people stand around.",The boy is drawing a picture.,0,0,0,0.21621621621621623,0.5714285714285714,44.88792037963867,37.0172119140625,0.027454674243927002,0.03367018699645996
394,contradiction,neutral,"Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall.",Two girls playing hopscotch in an open court.,"Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing near a wall.",The girls are playing tag.,0,0,0,0.045454545454545456,0.7777777777777778,13.81202507019043,18.799097061157227,-7.015466690063477e-05,-0.25888824462890625
395,contradiction,neutral,People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall.,People are taking the elevator.,People are on an escalator waiting to get to their destination while looking outside the glass that makes up the wall.,The people are waiting for the elevator.,0,0,2,0.043478260869565216,0.6666666666666666,26.795412063598633,34.56034851074219,0.0003038644790649414,0.8465971578843892
396,contradiction,neutral,A person in blue is the only person currently throwing their ball at a bowling alley.,The person is eating nachos.,A person is throwing their ball at a bowling alley.,The person is playing video games.,0,0,0,0.35294117647058826,0.5,51.594886779785156,41.87404251098633,9.876489639282227e-05,-0.0003153085708618164
397,neutral,entailment,"A man wearing black pants, an orange and brown striped shirt, and a black bandanna in a ""just thrown a bowling ball"" stance.",The bandana is expensive.,"A man wearing black pants, an orange and brown striped shirt, and a black bandanna in a ""just thrown a bowling ball"" stance, is wearing an expensive bandana.","People are wearing black pants, an orange and brown striped shirt, and a black bandanna in a ""just thrown a bowling ball"" stance.",2,1,1,0.21428571428571427,5.4,9.258233070373535,34.7725715637207,0.8508733045309782,0.9595500361174345
398,contradiction,neutral,At least eight people are sitting at a table in a building that overlooks the city.,People sitting on the floor,At least eight people are sitting in a building that overlooks the city.,The people are lounging.,0,0,2,0.17647058823529413,1.0,23.454435348510742,27.510881423950195,-0.5277139544487,0.6268954882398248
399,contradiction,neutral,A photographer and assistant take a photo of a man in a suit and a woman in a dress in front of large white columns and a yellow wall.,The photographer is taking a photo of a dog.,A photographer and assistant take a photo of a man in a suit and a woman in a dress in front of large white columns and a yellow wall.,The photographer is taking a photo of a cat.,0,0,0,0.0,0.1,25.884546279907227,25.416807174682617,0.0,-6.955862045288086e-05
